<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220215,000000,680.2000000,711.0000000,680.2000000,700.0000000,5894
20220216,000000,711.0000000,712.4000000,698.2000000,709.8000000,9118
20220217,000000,673.0000000,704.8000000,673.0000000,688.8000000,12090
20220218,000000,674.8000000,720.0000000,657.0000000,680.0000000,6544
20220221,000000,690.0000000,718.0000000,605.0000000,619.2000000,22384
20220222,000000,610.0000000,630.0000000,550.0000000,620.0000000,24569
20220224,000000,587.8000000,599.0000000,405.0000000,477.4000000,24854
20220225,000000,481.0000000,599.8000000,481.0000000,560.4000000,19116
20220328,000000,666.0000000,783.6000000,620.2000000,783.6000000,134302
20220329,000000,890.0000000,1095.8000000,863.0000000,1095.8000000,326635
20220330,000000,1125.0000000,1200.0000000,840.0000000,970.6000000,228690
20220331,000000,1059.8000000,1059.8000000,940.0000000,996.0000000,121239
20220401,000000,999.0000000,1032.8000000,980.0000000,1002.2000000,64250
20220404,000000,1060.0000000,1175.0000000,1012.2000000,1175.0000000,299411
20220405,000000,1199.2000000,1350.0000000,1062.2000000,1187.0000000,1275562
20220406,000000,1250.0000000,1250.0000000,1068.4000000,1104.0000000,401525
20220407,000000,1103.0000000,1103.0000000,1001.4000000,1063.2000000,269502
20220408,000000,1082.0000000,1096.0000000,1031.0000000,1056.6000000,81082
20220411,000000,1059.4000000,1074.8000000,1010.0000000,1025.0000000,91432
20220412,000000,1035.0000000,1044.0000000,925.0000000,955.0000000,164434
20220413,000000,950.0000000,1037.6000000,919.0000000,995.0000000,294781
20220414,000000,990.0000000,1020.0000000,932.8000000,958.0000000,63602
20220415,000000,958.0000000,969.0000000,935.0000000,944.0000000,52781
20220418,000000,950.2000000,988.0000000,944.6000000,947.4000000,40665
20220419,000000,948.0000000,958.8000000,900.0000000,925.2000000,55607
20220420,000000,940.0000000,940.8000000,892.2000000,910.0000000,73496
20220421,000000,910.2000000,917.0000000,851.8000000,858.4000000,71379
20220422,000000,864.8000000,925.0000000,821.2000000,898.8000000,103398
20220425,000000,916.8000000,918.8000000,845.0000000,860.0000000,48979
20220426,000000,870.0000000,894.0000000,824.0000000,881.8000000,42216
20220427,000000,897.0000000,925.0000000,882.2000000,917.0000000,61020
20220428,000000,920.6000000,980.0000000,905.0000000,912.6000000,82064
20220429,000000,939.8000000,940.0000000,900.0000000,917.0000000,32003
20220504,000000,969.8000000,969.8000000,911.2000000,926.0000000,73524
20220505,000000,920.0000000,955.0000000,905.0000000,935.8000000,44902
20220506,000000,944.8000000,944.8000000,913.4000000,926.0000000,27299
20220511,000000,933.0000000,958.8000000,930.0000000,950.0000000,40311
20220512,000000,963.0000000,1010.0000000,947.2000000,965.6000000,118374
20220513,000000,967.0000000,972.4000000,910.4000000,949.0000000,66573
