<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160817,000000,5.1000000,5.1700000,4.9550000,4.9550000,5793000
20160818,000000,4.9550000,4.9550000,4.8550000,4.8800000,3603000
20160819,000000,4.8900000,4.9200000,4.8350000,4.9200000,1527000
20160822,000000,4.8950000,5.0000000,4.8950000,5.0000000,1429000
20160823,000000,4.9700000,4.9900000,4.8650000,4.8900000,4578000
20160824,000000,4.8950000,4.9000000,4.8350000,4.8450000,2307000
20160825,000000,4.8700000,4.9000000,4.6900000,4.7850000,4898000
20160826,000000,4.7600000,4.8150000,4.7200000,4.7850000,4352000
20160829,000000,4.8300000,4.9400000,4.8050000,4.9150000,3381000
20160830,000000,4.9650000,5.1500000,4.9250000,5.0000000,7966000
20160831,000000,5.0200000,5.1800000,5.0200000,5.0900000,5600000
20160901,000000,5.0950000,5.1600000,4.9500000,4.9650000,5619000
20160902,000000,5.0450000,5.0700000,4.8950000,4.9000000,4932000
20160905,000000,4.9800000,4.9850000,4.8850000,4.9200000,6285000
20160906,000000,4.9300000,4.9350000,4.8050000,4.8850000,6941000
20160907,000000,4.8850000,5.0800000,4.8600000,4.9050000,7563000
20160908,000000,4.9450000,5.0250000,4.7700000,4.8150000,15640000
20160909,000000,4.8150000,4.8700000,4.8000000,4.8100000,7828000
20160912,000000,4.7950000,4.9000000,4.7900000,4.8500000,11935000
20160913,000000,4.4450000,4.6450000,4.4150000,4.5300000,13828000
20160914,000000,4.5450000,4.5950000,4.5300000,4.5500000,3431000
20160915,000000,4.5500000,4.5500000,4.4800000,4.5000000,2625000
20160916,000000,4.5300000,4.5300000,4.4900000,4.5100000,1420000
20160919,000000,4.5100000,4.5500000,4.4800000,4.5300000,3068000
20160920,000000,4.5400000,4.7050000,4.5300000,4.6950000,5272000
20160921,000000,4.6950000,5.0100000,4.6950000,4.9050000,9540000
20160922,000000,4.9050000,4.9750000,4.8300000,4.9200000,4774000
20160923,000000,4.9500000,4.9550000,4.8100000,4.9350000,1846000
20160926,000000,5.0100000,5.3800000,4.9900000,5.1350000,11183000
20160927,000000,5.1750000,5.5500000,5.1750000,5.3300000,4551000
20160928,000000,5.3700000,5.4750000,5.1500000,5.2000000,3936000
20160929,000000,5.2400000,5.3600000,4.9500000,5.3350000,10251000
