<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20021015,000000,10868.0000000,10995.0000000,10850.0000000,10995.0000000,77
20021016,000000,11000.0000000,11011.1100000,10950.0000000,11000.0000000,203
20021017,000000,11000.0000000,11000.0000000,11000.0000000,11000.0000000,23
20021018,000000,10987.0000000,11150.0000000,10900.0000000,11050.0000000,30
20021021,000000,11111.1100000,11300.0000000,10950.6600000,11000.0000000,1560
20021022,000000,11190.0000000,12000.0000000,10140.0000000,10140.0000000,1338
20021023,000000,11400.0000000,11500.0000000,11300.0000000,11315.0000000,424
20021024,000000,11151.0200000,11348.0000000,11050.0000000,11297.9900000,571
20021025,000000,11345.0000000,11400.0000000,11270.0000000,11345.0000000,371
20021028,000000,11447.9900000,11449.0000000,11370.0200000,11370.0200000,146
20021029,000000,11400.0000000,11450.0000000,11400.0000000,11400.0000000,60
20021030,000000,11352.0000000,11360.0000000,11300.0000000,11360.0000000,289
20021031,000000,11399.0000000,11600.0000000,11338.0000000,11540.0000000,881
20021101,000000,11595.0000000,11600.0000000,11451.0000000,11451.0000000,160
20021104,000000,11400.0000000,11520.0000000,11400.0000000,11520.0000000,11
20021105,000000,11456.0000000,11750.0000000,11398.5000000,11398.5000000,369
20021106,000000,11456.0000000,11456.0000000,11380.0000000,11380.0000000,160
20021110,000000,11350.0000000,11350.0000000,11271.0100000,11271.0100000,66
20021111,000000,11070.0200000,11330.0000000,11070.0200000,11300.0000000,374
20021112,000000,11050.0200000,11389.9000000,11050.0200000,11280.0000000,183
20021113,000000,11200.0500000,11399.0000000,11200.0500000,11330.0000000,371
20021114,000000,11300.0000000,11350.0000000,11300.0000000,11350.0000000,28
20021115,000000,11300.0000000,11300.0000000,11300.0000000,11300.0000000,13
20021118,000000,11399.9900000,11399.9900000,11201.0000000,11250.0000000,117
20021119,000000,11281.9900000,11281.9900000,11200.0100000,11225.0000000,490
20021120,000000,11225.0000000,11264.0000000,11222.0000000,11250.0000000,301
20021121,000000,11295.0000000,11340.0000000,11295.0000000,11300.0000000,48
20021122,000000,11339.9900000,11395.0000000,11300.0000000,11300.0000000,224
20021125,000000,11390.0000000,11490.0000000,11390.0000000,11490.0000000,513
20021126,000000,11430.0000000,11460.0000000,11400.0000000,11400.0000000,117
20021127,000000,11400.0000000,11498.9900000,11400.0000000,11470.0000000,232
20021128,000000,11430.0000000,11465.0000000,11335.0000000,11465.0000000,159
20021129,000000,11425.0000000,11490.0000000,11421.0000000,11450.0000000,20
20021202,000000,11599.0000000,11599.0000000,11540.0000000,11575.0000000,163
20021203,000000,11450.0000000,11567.0000000,11411.0000000,11411.0000000,15
20021204,000000,11500.0000000,11500.0000000,11380.0000000,11439.9900000,162
20021205,000000,11400.1000000,11400.1000000,11340.0000000,11350.0000000,59
20021206,000000,11250.0000000,11250.0000000,11025.0200000,11080.0000000,862
20021209,000000,11199.9900000,11199.9900000,11050.0000000,11050.0000000,22
20021210,000000,11055.0000000,11139.9900000,11000.0000000,11139.0000000,43
20021211,000000,11189.0000000,11199.9900000,11001.0000000,11099.9800000,237
20021215,000000,11110.0000000,11118.9900000,11110.0000000,11118.9900000,26
20021216,000000,11149.9800000,11149.9800000,10860.0000000,10999.9900000,50
20021217,000000,11199.9900000,11199.9900000,11000.0000000,11023.9900000,210
20021218,000000,11184.9700000,11184.9700000,10949.9900000,10999.9900000,12
20021219,000000,11179.9900000,11179.9900000,11000.0000000,11000.0000000,7
20021220,000000,11149.9900000,11149.9900000,10910.0000000,11049.9900000,76
20021223,000000,11138.4900000,11138.4900000,10950.0000000,11048.9900000,17
20021224,000000,11148.9900000,11148.9900000,10850.0000000,10985.0000000,89
20021225,000000,8000.0000000,11119.0000000,8000.0000000,11000.0000000,89
20021226,000000,11129.9800000,11129.9800000,10750.0000000,10961.9900000,55
